"path","parent_path","name","size","is_dir","status","reason","last_modified"
"/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER/10.图基础.pdf","/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER","10.图基础.pdf","5031667","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:02:07"
"/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER/11.图进阶.pdf","/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER","11.图进阶.pdf","6196926","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:02:08"
"/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER/12.优先级队列.pdf","/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER","12.优先级队列.pdf","6534284","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:02:08"
"/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER/13.串.pdf","/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER","13.串.pdf","6534182","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:02:09"
"/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER/14.排序.pdf","/计算机类/数据结构/THU-DSA-2025F-Notes-CHAPTER","14.排序.pdf","6778997","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:02:10"
"/计算机类/数据结构/习题集/PS-01.pdf","/计算机类/数据结构/习题集","PS-01.pdf","859649","False","included","小型课程资料","06/23/2026 00:01:06"
"/计算机类/数据结构/习题集/PS-02.pdf","/计算机类/数据结构/习题集","PS-02.pdf","737646","False","included","小型课程资料","06/23/2026 00:01:06"
"/计算机类/数据结构/习题集/PS-03.pdf","/计算机类/数据结构/习题集","PS-03.pdf","578518","False","included","小型课程资料","06/23/2026 00:01:07"
"/计算机类/数据结构/习题集/PS-04.pdf","/计算机类/数据结构/习题集","PS-04.pdf","396817","False","included","小型课程资料","06/23/2026 00:01:07"
"/计算机类/数据结构/习题集/PS-05.pdf","/计算机类/数据结构/习题集","PS-05.pdf","617650","False","included","小型课程资料","06/23/2026 00:01:07"
"/计算机类/数据结构/考试/final-CST-Fall2018@190115.pdf","/计算机类/数据结构/考试","final-CST-Fall2018@190115.pdf","1337656","False","included","小型课程资料","06/23/2026 00:03:11"
"/计算机类/数据结构/考试/final-CST-Fall2020@210110.pdf","/计算机类/数据结构/考试","final-CST-Fall2020@210110.pdf","1386157","False","included","小型课程资料","06/23/2026 00:03:12"
"/计算机类/数据结构/考试/midterm-CST-Fall2014@141118.pdf","/计算机类/数据结构/考试","midterm-CST-Fall2014@141118.pdf","592379","False","included","小型课程资料","06/23/2026 00:03:12"
"/计算机类/数据结构/考试/midterm-CST-Fall2019@191107.pdf","/计算机类/数据结构/考试","midterm-CST-Fall2019@191107.pdf","1152984","False","included","小型课程资料","06/23/2026 00:03:12"
"/计算机类/数据结构/考试/sample_final-1.pdf","/计算机类/数据结构/考试","sample_final-1.pdf","600437","False","included","小型课程资料","06/23/2026 00:03:13"
"/计算机类/数据结构/考试/sample_final-2.pdf","/计算机类/数据结构/考试","sample_final-2.pdf","655777","False","included","小型课程资料","06/23/2026 00:03:13"
"/计算机类/数据结构/考试/sample_midterm-1.pdf","/计算机类/数据结构/考试","sample_midterm-1.pdf","343190","False","included","小型课程资料","06/23/2026 00:03:13"
"/计算机类/数据结构/考试/sample_midterm-2.pdf","/计算机类/数据结构/考试","sample_midterm-2.pdf","413402","False","included","小型课程资料","06/23/2026 00:03:13"
"/计算机类/数据结构/考试/期末复习.md","/计算机类/数据结构/考试","期末复习.md","1664","False","included","小型课程资料","06/23/2026 00:03:14"
"/计算机类/离散数学（2）/ppt/ch1（图论概述及基本概念）2026上传 (1).pdf","/计算机类/离散数学（2）/ppt","ch1（图论概述及基本概念）2026上传 (1).pdf","1448868","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:00:03"
"/计算机类/离散数学（2）/ppt/ch2（道路与回路）（1）2026（上传）.pdf","/计算机类/离散数学（2）/ppt","ch2（道路与回路）（1）2026（上传）.pdf","1167474","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:03"
"/计算机类/离散数学（2）/ppt/ch2（道路与回路）（2）2026上传.pdf","/计算机类/离散数学（2）/ppt","ch2（道路与回路）（2）2026上传.pdf","1595290","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:04"
"/计算机类/离散数学（2）/ppt/ch3（树）(1)2026（上传）.pdf","/计算机类/离散数学（2）/ppt","ch3（树）(1)2026（上传）.pdf","1098392","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:04"
"/计算机类/离散数学（2）/ppt/ch3（树）(2)2026上传.pdf","/计算机类/离散数学（2）/ppt","ch3（树）(2)2026上传.pdf","1101536","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:04"
"/计算机类/离散数学（2）/ppt/ch3（树）(3)2026（上传）.pdf","/计算机类/离散数学（2）/ppt","ch3（树）(3)2026（上传）.pdf","1182852","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:05"
"/计算机类/离散数学（2）/ppt/ch4（平面图与图的着色）（1）2026上传.pdf","/计算机类/离散数学（2）/ppt","ch4（平面图与图的着色）（1）2026上传.pdf","516488","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:05"
"/计算机类/离散数学（2）/ppt/ch4（平面图与图的着色）（2）2026上传.pdf","/计算机类/离散数学（2）/ppt","ch4（平面图与图的着色）（2）2026上传.pdf","1494725","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:05"
"/计算机类/离散数学（2）/ppt/ch5（匹配与网络流）（1）2026上传.pdf","/计算机类/离散数学（2）/ppt","ch5（匹配与网络流）（1）2026上传.pdf","1442457","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:05"
"/计算机类/离散数学（2）/ppt/ch5（匹配与网络流）（2）2026上传.pdf","/计算机类/离散数学（2）/ppt","ch5（匹配与网络流）（2）2026上传.pdf","1272065","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:06"
"/计算机类/离散数学（2）/ppt/ch7（代数结构基本知识-234）2026（上传）.pdf","/计算机类/离散数学（2）/ppt","ch7（代数结构基本知识-234）2026（上传）.pdf","862207","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:00:04"
"/计算机类/离散数学（2）/ppt/ch7（代数结构基本知识）(1)_上传.pdf","/计算机类/离散数学（2）/ppt","ch7（代数结构基本知识）(1)_上传.pdf","1151003","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:06"
"/计算机类/离散数学（2）/ppt/ch8（群）（1）2026（上传）.pdf","/计算机类/离散数学（2）/ppt","ch8（群）（1）2026（上传）.pdf","970439","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/22/2026 23:59:03"
"/计算机类/离散数学（2）/ppt/ch8（群）（2）2026_上传 (1).pdf","/计算机类/离散数学（2）/ppt","ch8（群）（2）2026_上传 (1).pdf","1652405","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:00:03"
"/计算机类/离散数学（2）/ppt/ch8（群）（3）_2026上传.pdf","/计算机类/离散数学（2）/ppt","ch8（群）（3）_2026上传.pdf","1434662","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:00:04"
"/计算机类/离散数学（2）/ppt/离散数学II-课程考核方式及要求2026.pdf","/计算机类/离散数学（2）/ppt","离散数学II-课程考核方式及要求2026.pdf","375383","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","06/23/2026 00:00:06"
"/计算机类/离散数学（2）/往年题/2025.md","/计算机类/离散数学（2）/往年题","2025.md","2019","False","included","小型课程资料","06/22/2026 23:57:32"
"/计算机类/离散数学（2）/往年题/2026年zxp离散2期末-回忆版.pdf","/计算机类/离散数学（2）/往年题","2026年zxp离散2期末-回忆版.pdf","83283","False","included","小型课程资料","06/22/2026 23:58:00"
"/计算机类/离散数学（2）/往年题/zxp2023-2024春季学期离散数学2期末 (1).pdf","/计算机类/离散数学（2）/往年题","zxp2023-2024春季学期离散数学2期末 (1).pdf","3099429","False","included","小型课程资料","06/22/2026 23:57:43"
"/计算机类/离散数学（2）/往年题/离散2cy期末考试.pdf","/计算机类/离散数学（2）/往年题","离散2cy期末考试.pdf","77145","False","included","小型课程资料","06/22/2026 23:58:19"
"/计算机类/程序设计基础/24年ppt/L01-绪论-V3.pptx","/计算机类/程序设计基础/24年ppt","L01-绪论-V3.pptx","63609251","False","excluded","超过本次小文件上限 10 MiB","07/06/2026 14:51:25"
"/计算机类/程序设计基础/24年ppt/L02-代数思维与计算机解题-V3.pptx","/计算机类/程序设计基础/24年ppt","L02-代数思维与计算机解题-V3.pptx","8177979","False","excluded","PPT/演示文稿","07/06/2026 14:51:17"
"/计算机类/程序设计基础/24年ppt/L03-逻辑思维与计算机解题-V3.pptx","/计算机类/程序设计基础/24年ppt","L03-逻辑思维与计算机解题-V3.pptx","2658563","False","excluded","PPT/演示文稿","07/06/2026 14:51:31"
"/计算机类/程序设计基础/24年ppt/L04-函数思维与计算机解题-V2.pptx","/计算机类/程序设计基础/24年ppt","L04-函数思维与计算机解题-V2.pptx","27927745","False","excluded","超过本次小文件上限 10 MiB","07/06/2026 14:51:28"
"/计算机类/程序设计基础/24年ppt/L05-数据组织与处理(1)-V3.pptx","/计算机类/程序设计基础/24年ppt","L05-数据组织与处理(1)-V3.pptx","9444531","False","excluded","PPT/演示文稿","07/06/2026 14:51:31"
"/计算机类/程序设计基础/24年ppt/L06-数据组织与处理(2)-V4.pptx","/计算机类/程序设计基础/24年ppt","L06-数据组织与处理(2)-V4.pptx","14841093","False","excluded","超过本次小文件上限 10 MiB","07/06/2026 14:51:30"
"/计算机类/程序设计基础/24年ppt/L08-鍑忔不鎬濇兂涓庨€掑綊绠楁硶.pptx","/计算机类/程序设计基础/24年ppt","L08-鍑忔不鎬濇兂涓庨€掑綊绠楁硶.pptx","5864436","False","excluded","PPT/演示文稿","07/06/2026 14:51:33"
"/计算机类/程序设计基础/24年ppt/L09-鍒嗘不鎬濇兂涓庨€掑綊绠楁硶-V2.pptx","/计算机类/程序设计基础/24年ppt","L09-鍒嗘不鎬濇兂涓庨€掑綊绠楁硶-V2.pptx","25811122","False","excluded","超过本次小文件上限 10 MiB","07/06/2026 14:51:36"
"/计算机类/程序设计基础/24年ppt/L10-鏋氫妇鎬濇兂涓庨€掑綊绠楁硶-V4.pptx","/计算机类/程序设计基础/24年ppt","L10-鏋氫妇鎬濇兂涓庨€掑綊绠楁硶-V4.pptx","3419394","False","excluded","PPT/演示文稿","07/06/2026 14:51:36"
"/计算机类/程序设计基础/24年ppt/L11-鍔ㄦ€佽鍒掍笌閫掑綊绠楁硶-V3.pptx","/计算机类/程序设计基础/24年ppt","L11-鍔ㄦ€佽鍒掍笌閫掑綊绠楁硶-V3.pptx","3272137","False","excluded","PPT/演示文稿","07/06/2026 14:51:37"
"/计算机类/程序设计基础/24年ppt/L12-澶氭鍐崇瓥涓庨€掑綊绠楁硶-V3.pptx","/计算机类/程序设计基础/24年ppt","L12-澶氭鍐崇瓥涓庨€掑綊绠楁硶-V3.pptx","4330748","False","excluded","PPT/演示文稿","07/06/2026 14:51:32"
"/计算机类/程序设计基础/往年题/24年秋.pdf","/计算机类/程序设计基础/往年题","24年秋.pdf","119748","False","included","小型课程资料","09/11/2026 15:57:21"
"/计算机类/程序设计基础/往年题/任矩2023秋程设期末(1).pdf","/计算机类/程序设计基础/往年题","任矩2023秋程设期末(1).pdf","4060829","False","included","小型课程资料","09/11/2026 15:45:32"
"/数学类/常微分方程/作业/第10周作业/homework-week-ten.pdf","/数学类/常微分方程/作业/第10周作业","homework-week-ten.pdf","261084","False","included","小型课程资料","11/19/2025 19:33:21"
"/数学类/常微分方程/作业/第10周作业/常微分作业（9）.pdf","/数学类/常微分方程/作业/第10周作业","常微分作业（9）.pdf","96636","False","included","小型课程资料","11/20/2025 10:27:55"
"/数学类/常微分方程/作业/第11周作业/11周作业.pdf","/数学类/常微分方程/作业/第11周作业","11周作业.pdf","445854","False","included","小型课程资料","11/27/2025 16:38:15"
"/数学类/常微分方程/作业/第11周作业/2.2.png","/数学类/常微分方程/作业/第11周作业","2.2.png","388888","False","included","小型课程资料","11/26/2025 16:38:50"
"/数学类/常微分方程/作业/第11周作业/homework-week-11.pdf","/数学类/常微分方程/作业/第11周作业","homework-week-11.pdf","263907","False","included","小型课程资料","11/26/2025 16:38:51"
"/数学类/常微分方程/作业/第12周作业/1.jpg","/数学类/常微分方程/作业/第12周作业","1.jpg","66161","False","included","小型课程资料","12/03/2025 16:09:25"
"/数学类/常微分方程/作业/第12周作业/homework-week-12.pdf","/数学类/常微分方程/作业/第12周作业","homework-week-12.pdf","272977","False","included","小型课程资料","12/03/2025 16:09:25"
"/数学类/常微分方程/作业/第12周作业/常微分作业（12）.pdf","/数学类/常微分方程/作业/第12周作业","常微分作业（12）.pdf","165947","False","included","小型课程资料","12/03/2025 16:09:25"
"/数学类/常微分方程/作业/第13周作业/homework-week-13.pdf","/数学类/常微分方程/作业/第13周作业","homework-week-13.pdf","309836","False","included","小型课程资料","12/10/2025 20:40:31"
"/数学类/常微分方程/作业/第13周作业/常微分作业（13）.pdf","/数学类/常微分方程/作业/第13周作业","常微分作业（13）.pdf","100434","False","included","小型课程资料","12/15/2025 15:00:37"
"/数学类/常微分方程/作业/第13周作业/常微分方程（13）.pdf","/数学类/常微分方程/作业/第13周作业","常微分方程（13）.pdf","99391","False","included","小型课程资料","12/10/2025 20:40:31"
"/数学类/常微分方程/作业/第14周作业/1.2.png","/数学类/常微分方程/作业/第14周作业","1.2.png","106198","False","included","小型课程资料","12/17/2025 15:24:35"
"/数学类/常微分方程/作业/第14周作业/2.2.1.png","/数学类/常微分方程/作业/第14周作业","2.2.1.png","159277","False","included","小型课程资料","12/17/2025 15:24:35"
"/数学类/常微分方程/作业/第14周作业/2.2.2.png","/数学类/常微分方程/作业/第14周作业","2.2.2.png","154684","False","included","小型课程资料","12/17/2025 15:24:35"
"/数学类/常微分方程/作业/第14周作业/2.2.3.png","/数学类/常微分方程/作业/第14周作业","2.2.3.png","78747","False","included","小型课程资料","12/17/2025 15:24:35"
"/数学类/常微分方程/作业/第14周作业/3.2.1.png","/数学类/常微分方程/作业/第14周作业","3.2.1.png","139352","False","included","小型课程资料","12/17/2025 15:24:35"
"/数学类/常微分方程/作业/第14周作业/3.2.2.png","/数学类/常微分方程/作业/第14周作业","3.2.2.png","238871","False","included","小型课程资料","12/17/2025 15:24:35"
"/数学类/常微分方程/作业/第14周作业/3.2.3.png","/数学类/常微分方程/作业/第14周作业","3.2.3.png","148443","False","included","小型课程资料","12/17/2025 15:24:36"
"/数学类/常微分方程/作业/第14周作业/4.2.png","/数学类/常微分方程/作业/第14周作业","4.2.png","289713","False","included","小型课程资料","12/17/2025 15:24:36"
"/数学类/常微分方程/作业/第14周作业/homework-week-14.pdf","/数学类/常微分方程/作业/第14周作业","homework-week-14.pdf","188340","False","included","小型课程资料","12/17/2025 15:24:36"
"/数学类/常微分方程/作业/第14周作业/常微分作业（14）.pdf","/数学类/常微分方程/作业/第14周作业","常微分作业（14）.pdf","1340601","False","included","小型课程资料","12/17/2025 15:24:36"
"/数学类/常微分方程/作业/第15周作业/2.png","/数学类/常微分方程/作业/第15周作业","2.png","291817","False","included","小型课程资料","12/24/2025 19:01:10"
"/数学类/常微分方程/作业/第15周作业/homework-week-15.pdf","/数学类/常微分方程/作业/第15周作业","homework-week-15.pdf","259811","False","included","小型课程资料","12/24/2025 19:01:10"
"/数学类/常微分方程/作业/第15周作业/常微分作业（15）.pdf","/数学类/常微分方程/作业/第15周作业","常微分作业（15）.pdf","371940","False","included","小型课程资料","12/24/2025 19:01:10"
"/数学类/常微分方程/作业/第1周作业/25da543bbcec0dd10a9b460e34c443f1.png","/数学类/常微分方程/作业/第1周作业","25da543bbcec0dd10a9b460e34c443f1.png","121003","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/527a42c6765e4a492169139e9ddd7abc.png","/数学类/常微分方程/作业/第1周作业","527a42c6765e4a492169139e9ddd7abc.png","57199","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/8c25d1fab3d5ff1e8b7f9bdf7c49e861.png","/数学类/常微分方程/作业/第1周作业","8c25d1fab3d5ff1e8b7f9bdf7c49e861.png","114357","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/be390d70a64f1ccf9a13453c5b647728.png","/数学类/常微分方程/作业/第1周作业","be390d70a64f1ccf9a13453c5b647728.png","66858","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/homework-week-1.pdf","/数学类/常微分方程/作业/第1周作业","homework-week-1.pdf","253795","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/常微分作业（1）-张溢致.pdf","/数学类/常微分方程/作业/第1周作业","常微分作业（1）-张溢致.pdf","725441","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/微信图片_20250917155547_152_48.png","/数学类/常微分方程/作业/第1周作业","微信图片_20250917155547_152_48.png","62618","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/微信图片_20250917155636_153_48.png","/数学类/常微分方程/作业/第1周作业","微信图片_20250917155636_153_48.png","54312","False","included","小型课程资料","11/19/2025 19:33:22"
"/数学类/常微分方程/作业/第1周作业/微信图片_20250917155715_154_48.png","/数学类/常微分方程/作业/第1周作业","微信图片_20250917155715_154_48.png","60931","False","included","小型课程资料","11/19/2025 19:33:23"
"/数学类/常微分方程/作业/第1周作业/微信图片_20250917155759_155_48.png","/数学类/常微分方程/作业/第1周作业","微信图片_20250917155759_155_48.png","114544","False","included","小型课程资料","11/19/2025 19:33:23"
"/数学类/常微分方程/作业/第1周作业/微信图片_20250917160050_156_48.png","/数学类/常微分方程/作业/第1周作业","微信图片_20250917160050_156_48.png","96704","False","included","小型课程资料","11/19/2025 19:33:23"
"/数学类/常微分方程/作业/第1周作业/微信图片_20250917160229_157_48.png","/数学类/常微分方程/作业/第1周作业","微信图片_20250917160229_157_48.png","50662","False","included","小型课程资料","11/19/2025 19:33:23"
"/数学类/常微分方程/作业/第1周作业/第一次作业-张溢致.pdf","/数学类/常微分方程/作业/第1周作业","第一次作业-张溢致.pdf","659094","False","included","小型课程资料","11/19/2025 19:33:23"
"/数学类/常微分方程/作业/第1周作业/第一次作业.张溢致.pdf","/数学类/常微分方程/作业/第1周作业","第一次作业.张溢致.pdf","665651","False","included","小型课程资料","11/19/2025 19:33:23"
"/数学类/常微分方程/作业/第2周作业/1.png","/数学类/常微分方程/作业/第2周作业","1.png","119158","False","included","小型课程资料","11/19/2025 19:33:23"
"/数学类/常微分方程/作业/第2周作业/2.png","/数学类/常微分方程/作业/第2周作业","2.png","74542","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/3.png","/数学类/常微分方程/作业/第2周作业","3.png","51485","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/4.png","/数学类/常微分方程/作业/第2周作业","4.png","36350","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/5.png","/数学类/常微分方程/作业/第2周作业","5.png","136741","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/6.png","/数学类/常微分方程/作业/第2周作业","6.png","162788","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/7大于.png","/数学类/常微分方程/作业/第2周作业","7大于.png","61671","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/7小于.png","/数学类/常微分方程/作业/第2周作业","7小于.png","97905","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/7等于.png","/数学类/常微分方程/作业/第2周作业","7等于.png","33554","False","included","小型课程资料","11/19/2025 19:33:24"
"/数学类/常微分方程/作业/第2周作业/homework-week-2.pdf","/数学类/常微分方程/作业/第2周作业","homework-week-2.pdf","246107","False","included","小型课程资料","11/19/2025 19:33:25"
"/数学类/常微分方程/作业/第2周作业/常微分方程（2）-张溢致 (2).pdf","/数学类/常微分方程/作业/第2周作业","常微分方程（2）-张溢致 (2).pdf","823990","False","included","小型课程资料","11/19/2025 19:33:25"
"/数学类/常微分方程/作业/第2周作业/常微分方程（2）-张溢致.pdf","/数学类/常微分方程/作业/第2周作业","常微分方程（2）-张溢致.pdf","823931","False","included","小型课程资料","11/19/2025 19:33:25"
"/数学类/常微分方程/作业/第4周作业/1.png","/数学类/常微分方程/作业/第4周作业","1.png","77464","False","included","小型课程资料","11/19/2025 19:33:25"
"/数学类/常微分方程/作业/第4周作业/______3_.pdf","/数学类/常微分方程/作业/第4周作业","______3_.pdf","171127","False","included","小型课程资料","11/19/2025 19:33:25"
"/数学类/常微分方程/作业/第4周作业/homework-week-four.pdf","/数学类/常微分方程/作业/第4周作业","homework-week-four.pdf","307048","False","included","小型课程资料","11/19/2025 19:33:25"
"/数学类/常微分方程/作业/第4周作业/第四周作业-张溢致.pdf","/数学类/常微分方程/作业/第4周作业","第四周作业-张溢致.pdf","171119","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第4周作业/第四周作业.pdf","/数学类/常微分方程/作业/第4周作业","第四周作业.pdf","170712","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第5周作业/homework-week-five.pdf","/数学类/常微分方程/作业/第5周作业","homework-week-five.pdf","303195","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第5周作业/常微分作业（4）-张溢致.pdf","/数学类/常微分方程/作业/第5周作业","常微分作业（4）-张溢致.pdf","100635","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第5周作业/常微分作业（4）.pdf","/数学类/常微分方程/作业/第5周作业","常微分作业（4）.pdf","91028","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第5周作业/常微分方程-4.pdf","/数学类/常微分方程/作业/第5周作业","常微分方程-4.pdf","100636","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第6周作业/homework-week-six.pdf","/数学类/常微分方程/作业/第6周作业","homework-week-six.pdf","297262","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第6周作业/常微分作业(5).pdf","/数学类/常微分方程/作业/第6周作业","常微分作业(5).pdf","94068","False","included","小型课程资料","11/19/2025 19:33:26"
"/数学类/常微分方程/作业/第6周作业/常微分作业第6周.pdf","/数学类/常微分方程/作业/第6周作业","常微分作业第6周.pdf","92502","False","included","小型课程资料","11/19/2025 19:33:27"
"/数学类/常微分方程/作业/第7周作业/homework-week-seven.pdf","/数学类/常微分方程/作业/第7周作业","homework-week-seven.pdf","256285","False","included","小型课程资料","11/19/2025 19:33:27"
"/数学类/常微分方程/作业/第7周作业/常微分方程-第7周.pdf","/数学类/常微分方程/作业/第7周作业","常微分方程-第7周.pdf","80556","False","included","小型课程资料","11/19/2025 19:33:27"
"/数学类/常微分方程/作业/第7周作业/常微分方程（6）.pdf","/数学类/常微分方程/作业/第7周作业","常微分方程（6）.pdf","80560","False","included","小型课程资料","11/19/2025 19:33:27"
"/数学类/常微分方程/作业/第8周作业/homework-week-eight.pdf","/数学类/常微分方程/作业/第8周作业","homework-week-eight.pdf","278882","False","included","小型课程资料","11/19/2025 19:33:27"
"/数学类/常微分方程/作业/第8周作业/常微分第八周.pdf","/数学类/常微分方程/作业/第8周作业","常微分第八周.pdf","72168","False","included","小型课程资料","11/19/2025 19:33:27"
"/数学类/常微分方程/作业/第9周作业/homework-week-nine.pdf","/数学类/常微分方程/作业/第9周作业","homework-week-nine.pdf","289836","False","included","小型课程资料","11/19/2025 19:33:28"
"/数学类/常微分方程/作业/第9周作业/常微分作业-第9周.pdf","/数学类/常微分方程/作业/第9周作业","常微分作业-第9周.pdf","90099","False","included","小型课程资料","11/19/2025 19:33:28"
"/数学类/常微分方程/作业/第一次大作业/Problems-one.pdf","/数学类/常微分方程/作业/第一次大作业","Problems-one.pdf","398389","False","included","小型课程资料","11/19/2025 19:33:28"
"/数学类/常微分方程/作业/第一次大作业/常微分大作业（1）.pdf","/数学类/常微分方程/作业/第一次大作业","常微分大作业（1）.pdf","106833","False","included","小型课程资料","11/19/2025 19:33:28"
"/数学类/常微分方程/作业/第二次大作业/Problems-two.pdf","/数学类/常微分方程/作业/第二次大作业","Problems-two.pdf","527836","False","included","小型课程资料","12/02/2025 02:20:03"
"/数学类/常微分方程/作业/第二次大作业/常微分大作业（2）.pdf","/数学类/常微分方程/作业/第二次大作业","常微分大作业（2）.pdf","122783","False","included","小型课程资料","12/02/2025 02:20:04"
"/数学类/数学分析/卢旭光老师/习题/10.1.md","/数学类/数学分析/卢旭光老师/习题","10.1.md","1200","False","included","小型课程资料","07/26/2026 15:54:06"
"/数学类/数学分析/卢旭光老师/习题/10.1.pdf","/数学类/数学分析/卢旭光老师/习题","10.1.pdf","118210","False","included","小型课程资料","07/26/2026 15:54:06"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第10次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第10次习题课.pdf","385043","False","included","小型课程资料","07/26/2026 15:54:06"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第11次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第11次习题课.pdf","374123","False","included","小型课程资料","07/26/2026 15:54:07"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第12次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第12次习题课.pdf","388731","False","included","小型课程资料","07/26/2026 15:54:07"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第13次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第13次习题课.pdf","365980","False","included","小型课程资料","07/26/2026 15:54:07"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第14次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第14次习题课.pdf","337003","False","included","小型课程资料","07/26/2026 15:54:07"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第15次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第15次习题课.pdf","383743","False","included","小型课程资料","07/26/2026 15:54:07"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第1次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第1次习题课.pdf","404885","False","included","小型课程资料","07/26/2026 15:54:08"
"/数学类/数学分析/卢旭光老师/习题课2024秋/2024级数学分析(1)第2次习题课.pdf","/数学类/数学分析/卢旭光老师/习题课2024秋","2024级数学分析(1)第2次习题课.pdf","368883","False","included","小型课程资料","07/26/2026 15:54:08"
